CODE_GENDER;FLAG_OW0_CAR;FLAG_OW0_REALT1;CNT_CHILDREN;AMT_INCOME_TOTAL;NAME_EDUCATION_TYPE;NAME_FAMILY_STATUS;NAME_HOUSING_TYPE;DAYS_BIRTH;DAYS_EMPLOYED;FLAG_MOBIL;FLAG_WORK_PHONE;FLAG_PHONE;FLAG_EMAIL;JOB;TARGET
0;0;0;0;1;1;1;2;52;4;1;0;0;1;16;0
0;0;1;0;1;1;1;1;48;3;1;0;0;0;2;0
0;1;0;0;2;1;1;1;43;0;1;1;1;0;4;0
0;0;0;0;1;1;4;3;53;0;1;0;0;0;16;0
0;1;0;1;2;1;1;1;40;3;1;0;1;0;0;0
0;1;1;0;1;1;1;1;30;9;1;1;0;0;2;0
0;1;1;0;2;4;1;1;51;3;1;0;0;0;0;0
0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;0
1;1;0;0;1;4;1;1;40;4;1;1;0;1;3;0
1;0;1;0;1;4;0;1;51;6;1;0;0;0;9;0
0;0;0;1;2;4;1;1;30;1;1;1;1;0;0;0
1;0;1;0;2;1;1;1;33;12;1;0;0;1;9;0
1;0;1;0;1;1;1;1;28;1;1;0;0;1;17;0
1;0;1;1;1;1;1;1;35;10;1;1;1;0;2;0
0;1;0;0;1;1;1;0;37;3;1;0;0;0;2;0
0;0;1;0;1;1;1;1;48;3;1;0;0;0;2;0
1;1;1;0;1;1;1;1;51;2;1;1;1;0;15;0
0;0;0;1;1;1;0;1;29;2;1;1;1;0;2;0
1;1;0;2;1;1;1;1;30;8;1;1;0;0;9;0
0;1;1;0;1;4;0;1;39;2;1;1;0;0;0;0
1;0;1;0;2;1;1;1;51;8;1;0;0;0;5;0
1;1;1;0;1;1;4;1;54;4;1;0;0;0;13;0
1;0;1;0;2;1;1;1;51;8;1;0;0;0;5;0
0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;0
1;1;1;0;1;4;1;1;47;8;1;0;1;0;3;0
1;0;1;0;1;1;1;1;54;19;1;0;0;0;10;0
0;1;0;1;1;1;3;4;32;3;1;1;0;0;2;0
0;0;1;0;1;1;1;1;48;3;1;0;0;0;2;0
1;0;0;0;1;1;4;4;54;1;1;0;0;0;3;0
0;1;1;2;1;1;1;1;47;1;1;0;0;0;2;0
0;1;1;0;2;1;1;1;47;6;1;0;0;0;0;0
0;1;1;0;1;1;1;1;52;9;1;1;0;0;16;0
1;1;0;2;1;1;1;1;30;8;1;1;0;0;9;0
0;0;0;0;2;4;1;1;54;1;1;0;0;0;0;0
0;1;1;0;2;4;1;1;51;3;1;0;0;0;0;0
0;1;1;2;1;1;1;1;47;1;1;0;0;0;2;0
0;1;1;0;1;1;1;1;41;20;1;0;0;0;3;0
1;1;0;0;1;1;3;1;48;28;1;1;1;0;10;0
0;0;0;0;2;1;0;3;25;1;1;0;0;0;9;0
1;1;0;2;1;1;1;1;38;8;1;0;0;0;2;0
1;0;1;1;1;1;0;1;42;6;1;0;1;0;12;0
1;0;1;0;1;4;0;3;29;5;1;0;0;0;3;0
1;1;1;0;1;1;1;1;51;5;1;1;0;0;0;0
0;1;1;0;1;4;1;1;34;14;1;0;0;1;2;0
1;0;1;1;3;1;0;1;42;2;1;0;0;0;16;0
0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;0
0;1;1;1;2;1;0;1;49;1;1;0;1;1;3;0
1;1;0;2;1;3;1;1;26;2;1;1;1;0;3;0
0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;0
1;0;1;0;1;0;0;2;32;13;1;0;0;0;13;0
0;1;0;1;1;1;3;4;32;3;1;1;0;0;2;0
0;0;0;0;1;3;0;1;31;0;1;1;1;0;5;0
1;0;1;0;1;1;1;1;55;4;1;0;0;0;16;0
1;0;1;1;1;3;1;1;29;3;1;0;1;0;9;0
0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;0
1;0;0;0;1;4;1;1;30;7;1;1;0;0;9;0
0;1;1;1;1;4;1;1;51;17;1;0;0;0;0;0
0;1;1;0;1;1;1;1;51;2;1;1;1;0;2;0
0;1;1;2;2;4;1;1;48;11;1;1;1;0;0;0
0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;0
0;1;1;0;1;4;1;1;48;8;1;0;0;0;4;0
1;1;0;0;1;4;1;1;40;4;1;1;0;1;3;0
0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;0
0;0;0;0;1;1;0;0;27;0;1;1;0;0;4;0
1;0;1;1;1;1;1;1;35;10;1;1;1;0;2;0
1;0;1;0;2;1;1;1;51;8;1;0;0;0;5;0
0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;0
1;0;0;0;1;4;0;1;29;6;1;0;0;0;2;0
0;0;0;0;1;1;4;3;53;0;1;0;0;0;16;0
0;1;1;2;2;4;1;1;48;11;1;1;1;0;0;0
1;1;1;0;1;1;1;1;44;25;1;0;1;0;2;0
0;1;0;0;1;1;1;0;37;3;1;0;0;0;2;0
1;0;1;1;3;4;0;1;28;2;1;0;0;0;0;0
1;1;1;0;1;4;1;1;48;1;1;0;1;0;8;0
0;1;1;0;1;4;1;1;34;14;1;0;0;1;2;0
1;0;1;0;2;1;1;1;51;8;1;0;0;0;5;0
0;1;1;1;2;1;0;1;49;1;1;0;1;1;3;0
1;0;1;0;2;1;1;1;51;8;1;0;0;0;5;0
1;1;0;2;1;3;1;1;26;2;1;1;1;0;3;0
0;0;0;0;2;4;1;1;54;1;1;0;0;0;0;0
1;1;0;1;1;4;1;2;26;7;1;0;0;0;2;0
1;0;1;1;3;4;0;1;28;2;1;0;0;0;0;0
1;0;1;0;1;0;0;2;32;13;1;0;0;0;13;0
0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;0
0;1;0;0;1;3;1;0;24;2;1;1;0;0;4;0
1;1;0;2;1;3;1;1;26;2;1;1;1;0;3;0
0;1;1;0;1;1;1;1;29;0;1;0;0;0;2;0
0;0;1;0;1;1;2;1;45;1;1;1;0;0;12;0
0;1;1;2;2;4;1;1;48;11;1;1;1;0;0;0
1;0;0;0;1;1;1;1;52;9;1;1;0;0;2;0
1;0;1;0;1;1;0;1;51;2;1;1;1;0;3;0
0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;0
0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;0
1;1;1;0;1;1;2;1;49;25;1;0;0;0;10;0
1;1;0;2;1;1;1;3;31;3;1;1;0;0;9;0
0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;0
0;1;1;0;1;4;0;1;39;2;1;1;0;0;0;0
1;0;1;1;1;1;0;1;42;6;1;0;1;0;12;0
1;0;1;1;3;4;0;1;28;2;1;0;0;0;0;0
0;0;1;0;1;1;1;1;46;0;1;0;0;0;2;0
0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;0
1;0;1;1;1;1;1;1;35;10;1;1;1;0;2;0
0;0;0;0;1;1;0;0;27;0;1;1;0;0;4;0
1;0;1;1;1;3;1;3;29;0;1;1;1;0;3;0
1;0;0;0;1;1;0;1;51;10;1;0;0;0;2;0
0;1;0;0;1;1;0;5;26;3;1;1;1;0;4;0
1;0;1;0;1;4;0;1;51;6;1;0;0;0;9;0
0;1;0;0;1;1;1;0;37;3;1;0;0;0;2;0
1;1;0;1;1;1;1;1;43;1;1;1;0;0;9;0
0;0;0;0;1;3;0;1;31;0;1;1;1;0;5;0
1;0;1;1;1;3;1;3;29;0;1;1;1;0;3;0
0;1;1;0;2;4;1;1;51;3;1;0;0;0;0;0
1;0;0;0;1;1;4;2;61;2;1;0;0;1;9;0
1;0;1;2;1;4;1;1;37;15;1;0;1;0;3;0
1;0;1;1;1;4;1;1;24;4;1;0;0;1;11;0
0;0;0;0;1;1;1;1;50;19;1;1;0;0;2;0
0;1;1;2;2;4;1;1;48;11;1;1;1;0;0;0
0;1;0;0;2;1;1;1;43;0;1;1;1;0;4;0
0;1;1;0;2;4;1;1;51;3;1;0;0;0;0;0
0;1;1;0;1;1;1;1;51;2;1;1;1;0;2;0
0;0;0;1;1;1;1;1;44;3;1;0;0;0;4;0
0;0;1;0;1;1;1;1;35;6;1;0;0;0;4;0
1;1;1;0;1;4;1;1;44;22;1;0;0;0;0;0
0;1;0;0;1;1;1;5;47;2;1;0;0;0;16;0
0;0;1;0;2;4;1;1;52;5;1;0;1;0;0;0
0;1;1;0;1;1;1;1;49;9;1;0;0;0;4;0
1;0;1;0;2;1;1;1;51;8;1;0;0;0;5;0
0;0;0;0;3;1;0;0;25;6;1;0;0;0;2;0
1;0;1;0;1;1;1;1;28;1;1;0;0;1;17;0
1;0;1;1;1;4;1;1;24;4;1;0;0;1;11;0
1;1;1;0;2;4;3;1;52;5;1;0;0;0;3;0
0;1;0;0;2;1;1;1;43;0;1;1;1;0;4;0
0;0;1;0;2;1;1;1;30;9;1;0;0;0;5;0
0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;0
1;0;1;1;1;1;0;1;42;6;1;0;1;0;12;0
0;0;0;1;1;1;1;1;29;2;1;1;1;0;2;0
1;0;0;0;1;1;4;4;54;1;1;0;0;0;3;0
1;1;0;2;1;1;1;3;31;3;1;1;0;0;9;0
0;1;1;0;1;4;0;1;39;2;1;1;0;0;0;0
0;1;1;0;1;4;0;1;39;2;1;1;0;0;0;0
0;0;0;1;1;1;1;1;29;2;1;1;1;0;2;0
1;0;1;1;1;4;1;1;24;4;1;0;0;1;11;0
1;0;1;1;1;1;1;1;52;3;1;1;1;0;0;0
1;0;1;0;1;1;1;1;28;1;1;0;0;1;17;0
1;1;1;0;1;1;1;1;51;2;1;1;1;0;15;0
0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;0
0;0;0;0;1;1;0;0;27;0;1;1;0;0;4;0
1;0;1;2;1;0;2;0;27;5;1;1;0;0;9;0
0;1;0;0;1;1;1;1;27;6;1;0;0;0;4;0
0;0;0;0;1;1;1;1;40;3;1;1;1;0;2;0
0;1;0;2;1;1;1;1;40;6;1;0;0;0;4;0
1;0;1;1;1;1;1;1;51;11;1;0;0;0;8;0
0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;0
1;0;0;0;1;1;1;1;41;6;1;0;1;0;0;0
0;0;0;0;1;1;4;3;53;0;1;0;0;0;16;0
1;1;1;0;1;4;1;1;30;4;1;1;0;0;8;0
1;1;0;0;1;4;1;1;40;4;1;1;0;1;3;0
0;1;1;0;2;4;1;1;51;3;1;0;0;0;0;0
1;0;1;0;1;4;1;1;33;3;1;0;1;1;10;0
1;0;1;0;1;0;0;2;32;13;1;0;0;0;13;0
0;0;1;0;2;4;0;1;28;1;1;0;0;1;2;0
1;0;1;1;1;3;1;3;29;0;1;1;1;0;3;0
0;0;0;1;1;1;2;1;35;3;1;0;0;0;5;0
0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;0
0;0;1;0;2;1;1;1;30;9;1;0;0;0;5;0
1;0;1;0;1;0;4;1;46;6;1;1;1;0;13;0
0;0;0;0;1;1;1;1;40;3;1;1;1;0;2;0
0;0;1;0;1;1;1;1;35;6;1;0;0;0;4;0
0;1;1;0;2;1;2;1;54;3;1;0;0;0;0;0
0;0;1;1;1;1;3;1;34;1;1;0;1;0;3;0
1;0;1;2;1;1;1;1;45;1;1;1;1;0;9;0
1;0;1;1;3;4;0;1;28;2;1;0;0;0;0;0
1;1;1;0;1;1;1;1;51;2;1;1;1;0;15;0
1;0;1;0;1;4;0;3;29;5;1;0;0;0;3;0
0;1;0;1;2;4;1;1;26;1;1;0;1;1;3;0
0;1;1;0;1;1;1;1;29;0;1;0;0;0;2;0
1;0;1;1;3;4;0;1;28;2;1;0;0;0;0;0
0;0;0;0;1;1;4;3;53;0;1;0;0;0;16;0
1;1;1;0;1;4;1;1;30;4;1;1;0;0;8;0
1;0;1;0;1;1;1;1;51;22;1;0;0;0;0;0
1;0;1;1;1;1;1;1;34;3;1;1;1;0;9;0
1;1;1;0;1;1;1;1;51;2;1;1;1;0;15;0
0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;0
0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;0
1;0;1;1;1;3;1;3;29;0;1;1;1;0;3;0
0;1;1;0;2;4;1;1;51;3;1;0;0;0;0;0
0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;0
0;1;0;1;2;4;1;1;26;1;1;0;1;1;3;0
0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;0
0;1;1;0;1;1;1;1;34;7;1;1;1;0;0;0
0;0;0;0;1;3;0;1;31;0;1;1;1;0;5;0
0;1;1;0;2;4;1;1;51;3;1;0;0;0;0;0
1;1;1;0;1;0;1;1;44;1;1;0;1;0;5;0
1;0;1;0;1;1;1;1;55;10;1;0;0;0;2;0
0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;0
0;0;1;0;2;1;1;1;30;9;1;0;0;0;5;0
1;0;1;1;1;1;0;1;34;3;1;1;1;0;9;0
1;0;1;1;1;4;1;1;42;11;1;0;0;0;3;0
0;1;1;0;2;4;1;1;51;3;1;0;0;0;0;0
0;1;1;0;1;1;1;1;41;20;1;0;0;0;3;0
1;0;1;0;1;1;1;1;28;1;1;0;0;1;17;0
0;0;0;1;2;4;1;1;30;1;1;1;1;0;0;0
0;0;0;0;1;1;2;1;62;0;1;0;0;0;4;0
0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;0
1;0;1;1;1;1;1;1;51;11;1;0;0;0;8;0
1;0;1;0;1;4;0;1;51;6;1;0;0;0;9;0
0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;0
1;1;0;0;1;1;3;1;48;28;1;1;1;0;10;0
1;0;1;1;1;4;1;1;24;4;1;0;0;1;11;0
0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;0
0;1;1;0;1;4;1;1;34;14;1;0;0;1;2;0
1;0;1;1;1;1;1;1;35;10;1;1;1;0;2;0
1;0;1;0;1;1;0;1;49;0;1;0;0;0;2;0
1;0;1;1;1;1;0;1;42;6;1;0;1;0;12;0
1;1;1;0;1;1;0;1;33;3;1;0;1;0;5;0
1;0;1;0;1;4;0;1;51;6;1;0;0;0;9;0
0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;0
0;1;1;2;3;4;1;1;27;2;1;0;0;0;0;0
0;0;0;0;1;3;0;1;31;0;1;1;1;0;5;0
1;0;1;1;1;4;1;1;42;11;1;0;0;0;3;0
1;0;1;2;1;4;1;1;37;15;1;0;1;0;3;0
0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;0
1;0;1;0;1;1;1;1;56;0;1;0;0;0;15;0
1;0;1;1;1;3;1;1;29;3;1;0;1;0;9;0
1;1;1;0;1;1;1;1;51;5;1;1;0;0;0;0
1;0;1;1;1;3;1;1;29;3;1;0;1;0;9;0
1;0;0;0;1;1;1;1;45;1;1;1;0;0;0;0
1;1;0;0;1;1;3;1;48;28;1;1;1;0;10;0
1;0;1;0;2;1;1;1;51;8;1;0;0;0;5;0
0;1;1;0;1;4;0;1;39;2;1;1;0;0;0;0
1;0;1;2;1;4;1;1;37;15;1;0;1;0;3;0
0;1;0;0;1;1;0;1;44;1;1;0;0;0;2;0
1;0;1;0;1;1;1;1;33;0;1;0;0;0;3;0
1;0;1;0;1;1;1;1;28;1;1;0;0;1;17;0
0;1;1;0;1;4;1;1;27;1;1;0;0;0;5;0
0;1;1;0;2;4;1;1;51;3;1;0;0;0;0;0
0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;0
1;1;1;0;1;4;1;1;44;22;1;0;0;0;0;0
0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;0
1;0;1;1;1;1;0;1;34;3;1;1;1;0;9;0
1;0;1;1;1;1;1;1;35;10;1;1;1;0;2;0
1;0;0;0;1;1;1;1;55;4;1;1;1;0;5;0
1;0;1;0;1;1;1;1;49;2;1;0;1;0;2;0
1;0;0;0;1;1;0;1;51;10;1;0;0;0;2;0
1;0;0;0;1;1;0;1;51;10;1;0;0;0;2;0
1;0;1;0;1;1;1;1;39;9;1;0;0;0;3;0
0;1;0;0;1;1;1;5;47;2;1;0;0;0;16;0
0;1;1;0;1;4;1;1;34;14;1;0;0;1;2;0
0;0;0;0;1;1;1;2;52;4;1;0;0;1;16;0
1;0;1;1;3;4;0;1;28;2;1;0;0;0;0;0
0;0;0;0;3;1;0;0;25;6;1;0;0;0;2;0
1;1;1;0;1;0;1;1;44;1;1;0;1;0;5;0
0;1;0;0;1;1;0;1;44;1;1;0;0;0;2;0
0;1;1;0;1;1;1;1;30;3;1;0;0;0;4;0
0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;0
1;0;1;0;1;1;1;1;39;9;1;0;0;0;3;0
0;1;1;0;1;4;1;1;54;3;1;0;0;1;5;0
1;1;0;0;1;1;3;1;48;28;1;1;1;0;10;0
0;1;1;0;2;1;1;1;42;3;1;1;1;0;4;0
1;0;1;0;1;1;3;1;38;2;1;0;0;0;3;0
0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;0
1;0;0;0;1;1;4;4;54;1;1;0;0;0;3;0
1;0;1;0;1;4;0;1;28;2;1;0;0;0;9;0
0;1;1;0;1;4;0;1;39;2;1;1;0;0;0;0
0;1;1;0;1;1;1;1;41;20;1;0;0;0;3;0
0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;0
1;0;1;0;1;4;0;3;29;5;1;0;0;0;3;0
1;1;1;2;1;1;1;1;37;6;1;0;1;0;2;0
1;0;1;1;1;4;1;1;24;4;1;0;0;1;11;0
0;1;1;0;2;4;1;1;51;3;1;0;0;0;0;0
1;0;0;0;1;1;4;1;43;1;1;1;1;0;2;0
0;0;1;0;1;4;2;1;48;2;1;0;0;0;8;0
1;0;1;0;1;4;3;1;51;1;1;0;1;0;3;0
0;0;1;0;1;1;1;1;42;3;1;0;0;0;3;0
0;1;1;0;1;4;1;1;34;14;1;0;0;1;2;0
1;0;1;0;1;4;0;1;51;6;1;0;0;0;9;0
1;0;1;1;1;1;0;1;42;6;1;0;1;0;12;0
1;0;1;0;2;1;1;1;51;8;1;0;0;0;5;0
1;0;1;1;1;4;1;1;42;11;1;0;0;0;3;0
1;1;0;1;1;4;0;1;44;1;1;1;0;0;9;0
1;1;1;0;1;0;1;1;44;1;1;0;1;0;5;0
0;0;0;0;2;4;1;1;54;1;1;0;0;0;0;0
0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;0
0;1;1;0;1;1;1;1;62;2;1;0;1;1;12;0
0;0;0;0;1;1;1;1;36;3;1;0;0;0;12;0
0;1;0;1;2;1;1;1;40;3;1;0;1;0;0;0
1;0;1;0;1;1;3;1;38;2;1;0;0;0;3;0
0;1;1;0;1;1;0;1;27;0;1;0;0;1;0;0
0;1;1;0;1;4;0;1;39;2;1;1;0;0;0;0
0;1;1;2;2;4;1;1;48;11;1;1;1;0;0;0
1;0;1;1;1;1;1;1;35;10;1;1;1;0;2;0
0;1;0;1;2;4;1;1;26;1;1;0;1;1;3;0
0;1;0;1;2;4;1;1;26;1;1;0;1;1;3;0
0;1;0;0;1;1;0;1;47;7;1;0;0;0;0;0
1;0;1;2;1;4;1;1;37;15;1;0;1;0;3;0
1;0;1;0;1;4;1;1;28;2;1;0;1;0;5;0
0;0;1;0;1;1;1;1;46;0;1;0;0;0;2;0
0;1;1;0;2;4;1;1;51;3;1;0;0;0;0;0
1;0;1;1;1;3;1;1;29;3;1;0;1;0;9;0
1;0;0;0;1;4;1;1;31;6;1;0;1;0;8;0
0;1;1;0;1;1;1;1;30;9;1;1;0;0;2;0
0;1;0;0;1;1;1;0;37;3;1;0;0;0;2;0
1;1;0;0;1;1;3;1;48;28;1;1;1;0;10;0
1;1;1;0;1;0;1;1;44;1;1;0;1;0;5;0
1;0;0;2;1;1;1;1;34;13;1;0;1;0;5;0
0;0;1;0;1;1;1;1;41;1;1;1;1;0;2;0
1;0;1;0;1;1;1;1;39;9;1;0;0;0;3;0
1;0;1;0;1;1;1;1;51;22;1;0;0;0;0;0
1;1;1;0;1;4;0;1;30;4;1;1;0;0;8;0
0;1;1;0;1;4;1;1;34;14;1;0;0;1;2;0
1;0;1;1;1;1;1;1;51;11;1;0;0;0;8;0
1;0;1;0;1;0;0;2;32;13;1;0;0;0;13;0
1;0;1;1;1;1;1;1;35;10;1;1;1;0;2;0
1;1;0;0;1;1;3;1;48;28;1;1;1;0;10;0
0;1;1;0;1;1;0;1;27;0;1;0;0;1;0;0
0;1;0;1;1;1;1;1;26;2;1;0;0;0;2;0
0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;0
1;1;1;0;1;4;1;1;30;4;1;1;0;0;8;0
1;1;1;1;1;4;3;1;38;0;1;0;1;0;9;0
0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;0
1;0;0;1;1;4;1;1;34;1;1;0;0;0;5;0
1;0;1;1;3;1;0;1;42;2;1;0;0;0;16;0
0;1;0;1;1;1;1;1;30;3;1;0;0;0;2;0
0;1;0;0;1;1;1;5;47;2;1;0;0;0;16;0
1;1;0;1;1;1;1;1;43;1;1;1;0;0;9;0
0;1;0;1;1;1;1;1;26;2;1;0;0;0;2;0
0;1;1;1;2;1;1;1;49;1;1;0;1;1;3;0
0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;0
1;0;1;1;1;1;1;1;35;10;1;1;1;0;2;0
1;1;1;0;1;1;1;1;51;2;1;1;1;0;15;0
1;1;1;0;1;1;1;1;51;2;1;1;1;0;15;0
0;0;1;0;2;4;0;1;28;1;1;0;0;1;2;0
0;1;1;0;1;1;1;1;51;2;1;1;1;0;2;0
0;1;1;0;1;1;1;1;51;2;1;1;1;0;2;0
1;0;1;2;1;4;0;1;28;7;1;0;0;0;3;0
0;1;1;0;2;4;1;1;57;2;1;0;0;0;4;0
1;0;0;2;1;1;1;1;39;13;1;0;0;0;5;0
1;0;0;0;1;1;1;1;41;6;1;0;1;0;0;0
1;1;1;0;1;4;1;1;30;4;1;1;0;0;8;0
1;0;0;0;0;1;1;0;39;1;1;1;0;0;3;0
0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;0
0;1;1;0;1;1;2;1;35;0;1;0;0;0;2;0
0;0;1;0;2;4;0;1;28;1;1;0;0;1;2;0
1;1;0;1;1;4;1;1;44;1;1;1;0;0;9;0
1;0;1;1;1;1;1;1;51;11;1;0;0;0;8;0
1;1;0;2;1;3;1;1;26;2;1;1;1;0;3;0
1;0;1;0;1;1;4;1;39;2;1;0;1;0;0;0
0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;0
0;0;1;0;1;1;0;3;49;4;1;0;0;0;15;0
1;0;1;0;1;0;0;2;32;13;1;0;0;0;13;0
0;1;1;1;1;4;1;1;51;17;1;0;0;0;0;0
0;1;1;1;1;4;1;0;30;6;1;0;0;0;8;0
1;0;1;0;1;1;1;1;56;0;1;0;0;0;15;0
0;0;1;0;2;4;0;1;28;1;1;0;0;1;2;0
0;0;1;0;1;1;1;1;48;3;1;0;0;0;2;0
0;0;0;0;1;3;0;1;31;0;1;1;1;0;5;0
1;0;0;0;1;1;1;1;41;6;1;0;1;0;0;0
0;0;0;0;1;1;1;2;52;4;1;0;0;1;16;0
0;0;0;0;1;1;4;3;53;0;1;0;0;0;16;0
0;0;0;1;1;1;1;3;35;6;1;0;0;1;2;0
1;1;1;0;1;0;1;1;44;1;1;0;1;0;5;0
0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;0
0;1;1;0;1;4;0;1;39;2;1;1;0;0;0;0
1;0;1;0;1;1;1;1;28;1;1;0;0;1;17;0
0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;0
1;1;1;0;1;1;1;1;51;2;1;1;1;0;15;0
1;0;0;2;2;1;1;1;33;1;1;0;0;0;3;0
1;0;1;1;1;4;2;1;38;8;1;0;0;1;8;0
0;1;0;1;2;4;1;1;26;1;1;0;1;1;3;0
0;1;0;1;1;1;1;1;30;3;1;0;0;0;2;0
0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;0
0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;0
0;1;1;1;2;1;1;1;49;1;1;0;1;1;3;0
1;0;1;1;1;1;1;1;51;11;1;0;0;0;8;0
0;0;1;0;1;4;1;1;52;7;1;0;1;0;3;0
1;0;0;0;1;1;1;1;45;1;1;1;0;0;0;0
0;1;1;2;2;4;1;1;48;11;1;1;1;0;0;0
0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;0
1;0;0;2;1;1;1;1;39;13;1;0;0;0;5;0
0;0;0;0;1;3;0;1;31;0;1;1;1;0;5;0
0;1;1;0;1;4;0;1;39;2;1;1;0;0;0;0
1;0;1;1;1;1;1;1;45;0;1;0;0;0;2;0
1;0;1;0;2;1;1;1;51;8;1;0;0;0;5;0
1;0;1;1;1;1;0;1;42;6;1;0;1;0;12;0
0;0;0;1;1;4;1;5;40;7;1;0;0;0;3;0
1;0;1;1;1;3;1;1;29;3;1;0;1;0;9;0
1;0;1;0;1;1;1;1;28;1;1;0;0;1;17;0
0;1;0;0;1;1;1;0;37;3;1;0;0;0;2;0
0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;0
0;1;1;0;2;4;1;1;51;3;1;0;0;0;0;0
0;0;1;0;1;1;0;3;49;4;1;0;0;0;15;0
0;0;0;1;1;1;1;3;41;18;1;0;0;0;3;0
1;0;1;1;1;1;0;1;42;6;1;0;1;0;12;0
1;0;1;0;2;1;1;1;51;8;1;0;0;0;5;0
0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;0
0;1;1;2;1;1;1;1;47;1;1;0;0;0;2;0
1;0;1;0;2;1;1;1;51;8;1;0;0;0;5;0
0;1;0;0;1;1;1;0;37;3;1;0;0;0;2;0
0;1;0;0;1;1;0;1;55;4;1;0;0;0;4;0
1;0;1;1;3;4;0;1;28;2;1;0;0;0;0;0
1;0;1;1;3;4;0;1;28;2;1;0;0;0;0;0
0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;0
1;0;1;2;1;4;0;1;28;7;1;0;0;0;3;0
0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;0
0;1;1;0;1;1;1;1;52;3;1;0;1;0;2;0
1;0;1;2;1;4;1;0;39;1;1;0;0;0;3;0
0;1;0;1;1;1;1;1;26;2;1;0;0;0;2;0
1;1;1;0;1;4;1;1;30;4;1;1;0;0;8;0
1;0;0;0;1;4;0;1;29;6;1;0;0;0;2;0
1;0;1;0;1;1;0;1;55;7;1;0;0;0;13;0
1;0;0;0;1;1;2;1;48;9;1;0;0;0;12;0
0;1;1;2;1;1;1;1;47;1;1;0;0;0;2;0
1;1;0;2;1;3;1;1;26;2;1;1;1;0;3;0
1;0;1;1;1;4;0;1;27;0;1;0;1;0;8;0
1;0;1;1;1;1;0;1;42;6;1;0;1;0;12;0
1;1;0;0;1;1;3;1;48;28;1;1;1;0;10;0
0;0;0;0;1;1;0;0;27;0;1;1;0;0;4;0
1;1;1;0;1;4;0;1;30;4;1;1;0;0;8;0
0;0;0;0;1;1;4;3;53;0;1;0;0;0;16;0
1;0;1;0;1;0;0;2;32;13;1;0;0;0;13;0
1;1;1;0;1;4;1;1;47;8;1;0;1;0;3;0
0;1;0;0;1;1;1;5;47;2;1;0;0;0;16;0
1;0;0;0;1;1;1;1;52;9;1;1;0;0;2;0
1;0;1;1;1;1;1;1;35;10;1;1;1;0;2;0
1;1;1;0;1;4;1;1;30;4;1;1;0;0;8;0
0;0;1;1;1;1;3;1;34;1;1;0;1;0;3;0
0;1;0;0;1;1;0;1;44;1;1;0;0;0;2;0
1;0;1;1;1;1;0;1;42;6;1;0;1;0;12;0
0;0;1;0;1;1;1;1;46;0;1;0;0;0;2;0
1;0;0;1;1;1;3;1;38;0;1;0;0;0;2;0
1;0;1;0;1;4;0;1;28;2;1;0;0;0;9;0
