ID;CODE_GENDER;FLAG_OW0_CAR;FLAG_OW0_REALT1;CNT_CHILDREN;AMT_INCOME_TOTAL;NAME_EDUCATION_TYPE;NAME_FAMILY_STATUS;NAME_HOUSING_TYPE;DAYS_BIRTH;DAYS_EMPLOYED;FLAG_MOBIL;FLAG_WORK_PHONE;FLAG_PHONE;FLAG_EMAIL;JOB;BEGIN_MONTHS;STATUS;TARGET
291275;1;0;1;1;1;3;1;3;29;0;1;1;1;0;3;14;4;0
291302;1;0;1;1;1;4;1;1;42;11;1;0;0;0;3;31;5;0
291332;0;0;0;0;1;1;2;0;41;4;1;0;0;0;2;2;2;0
291441;1;0;1;0;1;4;0;1;51;6;1;0;0;0;9;2;5;0
291708;1;0;1;0;2;1;1;1;51;8;1;0;0;0;5;0;5;0
292051;0;1;1;2;2;4;1;1;48;11;1;1;1;0;0;26;5;0
292065;1;0;1;1;1;4;1;1;42;11;1;0;0;0;3;39;2;0
292331;1;0;0;0;1;4;1;1;40;18;1;0;1;0;3;40;2;0
292334;0;0;0;0;1;1;4;3;53;0;1;0;0;0;16;3;5;0
292534;1;1;0;2;1;1;1;3;31;3;1;1;0;0;9;2;2;0
292581;1;0;1;1;1;1;1;1;35;10;1;1;1;0;2;18;5;0
292672;0;1;0;1;1;1;3;4;32;3;1;1;0;0;2;0;3;0
293030;0;0;0;1;1;1;1;1;44;3;1;0;0;0;4;22;5;0
293559;0;1;0;0;2;1;1;1;43;0;1;1;1;0;4;9;3;0
293562;1;1;1;0;1;1;1;1;51;2;1;1;1;0;15;38;5;0
293735;0;1;0;2;1;1;1;1;40;6;1;0;0;0;4;44;2;0
294105;1;0;1;1;1;1;1;1;35;10;1;1;1;0;2;9;5;0
294145;1;0;1;1;3;4;0;1;28;2;1;0;0;0;0;19;5;0
294394;1;1;1;0;1;1;1;1;51;2;1;1;1;0;15;28;5;0
295397;1;0;1;0;1;1;1;1;51;22;1;0;0;0;0;12;5;0
295590;0;0;1;0;2;4;0;1;28;1;1;0;0;1;2;27;2;0
295649;0;0;0;1;1;1;1;3;41;18;1;0;0;0;3;35;4;0
295771;0;1;0;1;2;4;1;1;26;1;1;0;1;1;3;46;5;0
295812;0;1;1;0;2;1;1;1;47;6;1;0;0;0;0;5;4;0
296003;0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;17;5;0
296129;1;0;1;1;1;1;1;1;35;10;1;1;1;0;2;22;5;0
296188;1;0;1;1;1;3;1;1;29;3;1;0;1;0;9;5;5;0
296492;0;0;0;0;1;1;0;1;41;6;1;0;0;0;2;5;2;0
296594;0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;25;5;0
297399;1;1;1;0;1;1;1;1;51;5;1;1;0;0;0;13;5;0
297477;0;0;1;0;1;1;0;1;46;0;1;0;0;0;2;29;2;0
297523;1;0;0;0;1;4;2;1;28;6;1;1;0;0;3;32;2;0
297537;1;1;0;2;1;1;1;1;30;8;1;1;0;0;9;49;2;0
297665;0;0;0;0;2;1;0;3;25;1;1;0;0;0;9;4;4;0
297765;1;1;0;0;1;1;1;1;41;0;1;1;1;0;10;14;2;0
298015;1;0;0;0;1;1;2;1;43;12;1;1;0;0;8;33;2;0
298172;0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;19;5;0
298387;1;0;1;0;1;4;1;1;28;2;1;0;1;0;5;25;5;0
298817;0;0;0;0;1;1;4;3;54;9;1;1;1;0;9;9;2;0
299305;1;0;0;0;1;1;0;1;51;10;1;0;0;0;2;14;4;0
299329;1;0;1;0;2;1;1;1;51;8;1;0;0;0;5;2;5;0
299357;0;1;0;0;1;1;1;0;37;3;1;0;0;0;2;8;5;0
300616;0;0;1;1;1;1;0;1;35;0;1;0;0;0;2;41;5;0
300878;0;1;0;1;2;1;1;1;40;3;1;0;1;0;0;6;4;0
301041;1;0;1;1;3;4;0;1;28;2;1;0;0;0;0;12;5;0
301405;1;0;1;0;1;4;1;1;33;10;1;0;0;0;8;17;2;0
301425;1;1;1;0;1;1;1;1;51;2;1;1;1;0;15;15;5;0
301496;1;0;1;2;1;4;1;1;37;15;1;0;1;0;3;0;5;0
301575;1;0;1;1;1;1;0;1;42;6;1;0;1;0;12;8;4;0
301880;0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;12;5;0
302043;1;1;1;0;1;1;1;1;51;2;1;1;1;0;15;32;5;0
302227;1;0;1;1;1;1;0;1;42;6;1;0;1;0;12;14;5;0
302461;0;1;1;0;2;4;1;1;51;3;1;0;0;0;0;17;5;0
302747;1;0;1;0;1;4;0;3;29;5;1;0;0;0;3;36;5;0
302797;1;0;1;0;1;4;0;3;29;5;1;0;0;0;3;26;4;0
302875;1;1;0;0;1;3;2;1;27;0;1;1;0;0;9;47;2;0
303287;0;1;1;0;1;1;0;1;27;0;1;0;0;1;0;40;5;0
303785;0;0;0;2;1;1;1;1;30;7;1;0;0;0;3;27;2;0
304165;1;1;0;1;1;4;1;1;44;1;1;1;0;0;9;35;2;0
304779;0;0;1;0;1;1;1;1;46;0;1;0;0;0;2;31;3;0
305164;1;0;1;1;1;4;1;1;48;3;1;0;1;0;0;3;2;0
305277;0;1;1;1;2;1;1;1;49;1;1;0;1;1;3;37;5;0
305374;0;1;1;0;1;1;0;1;27;0;1;0;0;1;0;36;5;0
305491;0;1;1;0;2;4;1;1;51;3;1;0;0;0;0;25;5;0
305560;1;0;1;1;3;4;0;1;28;2;1;0;0;0;0;19;5;0
305682;1;1;1;0;1;0;1;1;44;1;1;0;1;0;5;45;5;0
305752;1;0;1;0;1;1;4;1;52;5;1;0;0;0;9;19;2;0
305783;1;1;1;0;1;1;4;1;54;4;1;0;0;0;13;3;3;0
306315;0;0;0;0;1;3;0;1;31;0;1;1;1;0;5;3;5;0
306496;0;0;0;0;1;1;4;3;53;0;1;0;0;0;16;9;5;0
306784;0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;14;5;0
307527;1;1;1;0;1;1;1;1;51;5;1;1;0;0;0;11;5;0
307938;1;0;1;0;2;1;1;1;51;8;1;0;0;0;5;7;3;0
308211;0;1;0;1;2;4;1;1;26;1;1;0;1;1;3;44;5;0
308286;1;1;0;0;1;4;1;1;55;6;1;1;1;0;8;13;5;0
308369;1;1;0;1;1;4;1;1;44;1;1;1;0;0;9;32;3;0
308685;0;1;0;1;2;1;1;1;40;3;1;0;1;0;0;5;5;0
308735;0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;46;5;0
309652;0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;25;5;0
309762;1;1;1;2;1;1;1;1;37;6;1;0;1;0;2;13;2;0
310008;0;1;1;0;1;4;1;1;34;14;1;0;0;1;2;13;5;0
310969;1;0;0;0;1;1;4;4;54;1;1;0;0;0;3;12;5;0
311149;0;0;1;0;1;3;0;1;27;0;1;0;0;0;2;36;4;0
311236;1;0;0;2;1;1;1;1;39;13;1;0;0;0;5;18;5;0
311242;1;0;1;0;1;4;1;1;33;3;1;0;1;1;10;7;5;0
311374;1;0;1;0;1;1;1;1;51;22;1;0;0;0;0;21;4;0
311684;1;1;0;0;1;4;1;1;40;4;1;1;0;1;3;34;2;0
311867;0;1;1;0;2;4;1;1;51;3;1;0;0;0;0;1;5;0
311928;0;0;0;1;1;1;1;1;44;3;1;0;0;0;4;19;4;0
312247;0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;1;5;0
312396;1;0;1;1;1;1;0;1;42;6;1;0;1;0;12;2;5;0
312543;0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;39;5;0
312785;0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;26;5;0
312892;0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;43;5;0
313117;1;0;1;0;1;1;1;1;51;22;1;0;0;0;0;17;5;0
313283;0;1;0;0;1;1;1;5;47;2;1;0;0;0;16;39;5;0
314257;0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;9;5;0
314364;1;1;1;0;1;1;1;1;51;5;1;1;0;0;0;14;5;0
314433;0;0;1;0;1;1;1;1;48;3;1;0;0;0;2;16;2;0
314771;1;0;0;0;1;1;1;1;52;9;1;1;0;0;2;33;5;0
315366;0;1;1;0;1;1;1;1;52;3;1;0;1;0;2;12;5;0
315654;1;0;0;2;1;1;1;1;39;13;1;0;0;0;5;12;5;0
316041;0;0;0;1;1;1;1;3;41;18;1;0;0;0;3;36;3;0
316233;1;0;1;1;1;1;2;1;40;17;1;0;0;0;2;25;2;0
316528;0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;14;5;0
317058;0;1;0;1;1;1;1;1;26;2;1;0;0;0;2;1;3;0
317290;1;1;1;0;1;4;1;1;30;4;1;1;0;0;8;10;2;0
317903;0;1;1;0;1;4;0;1;48;8;1;0;0;0;4;27;2;0
318314;0;1;1;0;1;4;1;1;34;14;1;0;0;1;2;3;5;0
318384;1;0;1;0;1;1;1;1;51;22;1;0;0;0;0;23;2;0
318612;0;1;1;0;1;4;1;1;34;14;1;0;0;1;2;15;5;0
319595;1;0;0;0;1;1;1;1;55;4;1;1;1;0;5;33;2;0
319813;1;0;0;0;1;1;1;1;47;8;1;1;1;0;7;24;5;0
320724;0;0;0;0;1;1;1;1;50;19;1;1;0;0;2;29;5;0
320767;0;0;0;0;1;1;1;1;40;3;1;1;1;0;2;1;5;0
321004;1;0;1;0;1;4;0;1;51;6;1;0;0;0;9;16;5;0
321732;0;0;0;1;1;1;1;3;41;18;1;0;0;0;3;28;5;0
321887;1;0;1;0;1;4;0;1;51;6;1;0;0;0;9;15;5;0
322155;1;0;1;1;1;1;0;1;42;6;1;0;1;0;12;9;3;0
323000;0;1;1;2;2;4;1;1;48;11;1;1;1;0;0;33;5;0
323016;1;1;0;2;1;1;1;3;31;3;1;1;0;0;9;4;2;0
323264;1;0;1;1;1;1;0;1;42;6;1;0;1;0;12;32;5;0
323383;0;1;1;0;1;4;0;1;39;2;1;1;0;0;0;15;5;0
323691;0;0;1;0;1;1;0;1;46;0;1;0;0;0;2;20;5;0
323753;1;0;1;0;1;1;1;1;39;9;1;0;0;0;3;14;5;0
323847;1;1;1;0;1;1;1;1;51;2;1;1;1;0;15;34;5;0
323926;0;1;1;2;2;4;1;1;48;11;1;1;1;0;0;36;5;0
323953;0;1;1;0;1;1;1;1;52;3;1;0;1;0;2;13;5;0
324567;0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;1;5;0
324753;1;0;0;0;1;1;0;1;51;10;1;0;0;0;2;5;5;0
324878;0;0;0;0;1;1;2;1;38;0;1;1;0;0;12;5;2;0
325072;1;0;1;1;1;1;2;1;40;17;1;0;0;0;2;26;2;0
325193;1;0;1;2;1;1;1;1;45;1;1;1;1;0;9;5;4;0
325485;1;0;1;0;1;1;1;1;28;1;1;0;0;1;17;6;2;0
325717;1;0;1;0;1;4;1;1;33;10;1;0;0;0;8;19;2;0
326940;1;0;1;1;1;1;1;1;35;10;1;1;1;0;2;15;5;0
326953;0;1;1;0;1;1;1;1;49;9;1;0;0;0;4;29;3;0
327134;1;1;1;0;1;1;1;1;51;5;1;1;0;0;0;12;5;0
327290;0;1;1;0;1;1;1;1;52;3;1;0;1;0;2;17;5;0
327485;0;1;1;0;2;4;1;1;51;3;1;0;0;0;0;21;5;0
327698;1;0;1;1;1;3;1;1;29;3;1;0;1;0;9;2;5;0
327769;1;0;0;0;1;1;4;4;54;1;1;0;0;0;3;11;5;0
327786;1;0;1;1;1;3;1;3;29;0;1;1;1;0;3;23;2;0
328031;1;0;0;2;1;1;1;1;39;13;1;0;0;0;5;27;2;0
329264;0;1;0;0;1;1;1;0;37;3;1;0;0;0;2;14;2;0
329547;0;1;0;1;1;1;3;4;32;3;1;1;0;0;2;16;2;0
329577;1;1;1;0;1;4;1;1;30;4;1;1;0;0;8;4;2;0
329996;0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;21;5;0
330533;0;1;0;0;1;1;0;1;55;4;1;0;0;0;4;24;3;0
331336;1;0;1;0;1;4;0;1;51;6;1;0;0;0;9;5;5;0
331752;1;0;1;2;1;4;0;1;28;7;1;0;0;0;3;5;2;0
331816;0;0;0;1;1;1;1;1;44;3;1;0;0;0;4;15;5;0
332149;1;0;1;0;1;4;1;1;33;3;1;0;1;1;10;20;5;0
332602;0;1;0;0;1;1;1;5;47;2;1;0;0;0;16;42;5;0
332884;0;0;1;0;1;1;0;1;46;0;1;0;0;0;2;26;2;0
333083;1;0;1;0;1;1;1;1;28;1;1;0;0;1;17;0;5;0
333650;0;1;0;2;1;1;1;1;39;11;1;0;0;0;4;25;2;0
333711;1;0;0;0;1;1;1;1;52;9;1;1;0;0;2;34;5;0
334574;1;0;1;1;1;1;1;1;35;10;1;1;1;0;2;31;5;0
334631;1;0;1;0;1;1;1;1;49;2;1;0;1;0;2;37;2;0
334737;1;0;1;1;1;4;1;1;42;11;1;0;0;0;3;36;5;0
334854;0;1;1;0;1;4;1;1;48;8;1;0;0;0;4;6;2;0
335500;1;0;1;1;3;4;0;1;28;2;1;0;0;0;0;10;5;0
335756;0;0;0;0;1;1;4;3;53;0;1;0;0;0;16;12;5;0
336070;0;1;1;0;2;4;1;1;51;3;1;0;0;0;0;13;5;0
336269;1;0;1;1;1;1;1;1;35;10;1;1;1;0;2;27;5;0
336304;0;1;1;0;1;4;0;1;39;2;1;1;0;0;0;7;5;0
336317;0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;7;5;0
336401;1;0;0;0;1;1;0;1;51;10;1;0;0;0;2;11;5;0
336514;1;1;0;2;1;3;1;1;26;2;1;1;1;0;3;23;3;0
336642;1;0;1;2;1;1;1;1;45;1;1;1;1;0;9;0;5;0
336660;0;1;1;2;2;4;1;1;48;11;1;1;1;0;0;22;3;0
336971;0;0;0;0;1;1;4;3;53;0;1;0;0;0;16;16;5;0
337209;0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;5;5;0
337933;1;0;1;0;1;1;1;1;51;22;1;0;0;0;0;11;5;0
338575;0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;39;5;0
338591;0;1;1;0;1;1;1;1;52;3;1;0;1;0;2;15;5;0
338633;0;1;0;0;1;1;1;0;37;3;1;0;0;0;2;26;5;0
338728;1;0;0;0;1;1;4;4;54;1;1;0;0;0;3;39;5;0
339207;0;1;1;2;2;4;1;1;48;11;1;1;1;0;0;47;4;0
339596;0;1;0;0;1;1;1;0;37;3;1;0;0;0;2;29;4;0
339715;1;0;1;1;1;1;1;1;52;3;1;1;1;0;0;10;2;0
339975;0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;39;5;0
340019;1;0;1;2;1;4;1;0;39;1;1;0;0;0;3;43;2;0
340585;1;0;1;1;3;4;0;1;28;2;1;0;0;0;0;13;5;0
340818;0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;8;5;0
340850;0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;12;5;0
340871;1;0;0;2;1;1;1;1;39;13;1;0;0;0;5;10;5;0
341063;0;0;0;0;2;4;1;1;54;1;1;0;0;0;0;0;5;0
341454;1;1;1;0;1;1;1;1;51;5;1;1;0;0;0;8;5;0
341501;0;0;0;0;1;1;1;1;50;19;1;1;0;0;2;31;3;0
341658;0;1;1;1;1;4;1;0;30;6;1;0;0;0;8;8;2;0
341670;0;0;0;1;1;4;1;5;40;7;1;0;0;0;3;1;2;0
341831;1;0;1;0;2;1;1;1;51;8;1;0;0;0;5;3;2;0
341893;0;1;1;0;1;1;1;1;29;0;1;0;0;0;2;4;4;0
342540;0;1;1;0;1;1;1;1;51;2;1;1;1;0;2;35;5;0
343287;0;0;1;0;1;1;0;1;46;0;1;0;0;0;2;18;5;0
343359;1;0;1;0;1;1;0;1;43;2;1;0;0;0;1;51;2;0
343462;0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;23;5;0
343549;1;0;0;1;1;4;1;1;31;10;1;0;0;0;2;42;2;0
344497;1;0;1;0;1;4;0;1;51;6;1;0;0;0;9;14;5;0
344848;0;0;0;0;1;1;4;3;53;0;1;0;0;0;16;18;5;0
345135;0;0;0;1;1;1;1;1;44;3;1;0;0;0;4;26;3;0
345181;1;0;1;1;1;1;1;1;51;11;1;0;0;0;8;27;2;0
345554;0;1;1;0;1;1;2;1;32;4;1;0;0;1;2;44;3;0
345908;1;0;1;1;1;1;1;1;35;10;1;1;1;0;2;30;5;0
345955;1;0;1;0;1;4;0;1;51;6;1;0;0;0;9;17;5;0
346719;0;1;1;2;2;4;1;1;48;11;1;1;1;0;0;40;4;0
347135;0;1;1;1;2;1;1;1;49;1;1;0;1;1;3;40;2;0
347449;0;0;0;0;1;1;4;3;53;0;1;0;0;0;16;23;2;0
347546;1;0;0;2;1;3;1;3;42;6;1;1;0;0;9;45;3;0
347608;0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;6;5;0
347840;1;0;0;2;1;3;1;3;42;6;1;1;0;0;9;46;2;0
347860;1;0;1;1;1;1;1;1;34;3;1;1;1;0;9;36;2;0
348083;0;1;1;0;1;1;1;1;51;2;1;1;1;0;2;4;5;0
348223;1;0;1;0;1;1;1;1;40;1;1;0;0;0;15;0;2;0
348342;1;0;1;0;1;1;1;1;51;22;1;0;0;0;0;15;5;0
348468;1;0;1;1;1;1;1;1;51;11;1;0;0;0;8;14;5;0
348622;1;0;1;2;1;4;1;1;37;15;1;0;1;0;3;8;5;0
348930;0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;4;5;0
349632;1;1;0;0;1;1;3;1;48;28;1;1;1;0;10;17;5;0
349786;0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;27;5;0
349908;1;0;1;0;1;1;3;1;38;2;1;0;0;0;3;33;3;0
350107;0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;29;5;0
350450;1;0;1;0;1;1;4;1;39;2;1;0;1;0;0;3;2;0
350987;1;0;1;0;1;4;1;1;33;3;1;0;1;1;10;24;2;0
351918;0;1;1;0;1;1;1;1;47;21;1;1;0;0;0;15;2;0
351951;1;0;1;0;1;1;1;1;56;0;1;0;0;0;15;8;2;0
351971;0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;2;5;0
352968;0;1;1;0;1;1;1;1;41;20;1;0;0;0;3;3;5;0
353054;0;0;1;0;2;1;1;1;30;9;1;0;0;0;5;2;5;0
353224;1;0;1;0;1;1;1;1;28;1;1;0;0;1;17;3;5;0
353243;0;1;0;1;2;4;1;1;26;1;1;0;1;1;3;0;5;0
353409;0;0;0;0;1;1;1;2;52;4;1;0;0;1;16;43;3;0
354250;0;0;1;0;1;1;1;1;48;3;1;0;0;0;2;9;5;0
354352;0;1;0;0;2;1;1;1;43;0;1;1;1;0;4;8;3;0
354555;0;0;0;0;1;1;4;3;53;0;1;0;0;0;16;7;5;0
354847;0;1;0;1;2;1;1;1;40;3;1;0;1;0;0;19;2;0
355028;0;1;1;0;1;1;1;1;30;9;1;1;0;0;2;18;2;0
355370;0;1;1;0;2;4;1;1;51;3;1;0;0;0;0;37;5;0
355655;0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;3;5;0
356204;1;1;0;0;1;4;1;1;40;4;1;1;0;1;3;32;2;0
356302;1;0;1;0;1;4;0;1;51;6;1;0;0;0;9;11;5;0
356368;0;0;0;1;2;4;1;1;30;1;1;1;1;0;0;21;2;0
356695;1;0;1;0;2;1;1;1;33;12;1;0;0;1;9;17;2;0
356796;1;0;1;0;1;1;1;1;28;1;1;0;0;1;17;4;5;0
356841;1;0;1;1;1;1;1;1;35;10;1;1;1;0;2;8;5;0
356897;0;1;0;0;1;1;1;0;37;3;1;0;0;0;2;13;4;0
357259;0;0;1;0;1;1;1;1;48;3;1;0;0;0;2;11;5;0
357304;1;1;1;0;1;1;1;1;51;2;1;1;1;0;15;20;3;0
357806;0;0;0;1;1;1;0;1;29;2;1;1;1;0;2;28;2;0
358064;1;1;0;2;1;1;1;1;30;8;1;1;0;0;9;45;2;0
358145;0;1;1;0;1;4;0;1;39;2;1;1;0;0;0;18;3;0
358198;1;0;1;0;2;1;1;1;51;8;1;0;0;0;5;24;5;0
358211;1;1;1;0;1;1;4;1;54;4;1;0;0;0;13;4;2;0
358381;1;0;1;0;2;1;1;1;51;8;1;0;0;0;5;2;3;0
358737;0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;29;5;0
359052;1;1;1;0;1;4;1;1;47;8;1;0;1;0;3;11;2;0
359132;1;0;1;0;1;1;1;1;54;19;1;0;0;0;10;4;5;0
359261;0;1;0;1;1;1;3;4;32;3;1;1;0;0;2;14;2;0
359372;0;0;1;0;1;1;1;1;48;3;1;0;0;0;2;24;2;0
359387;1;0;0;0;1;1;4;4;54;1;1;0;0;0;3;33;5;0
359439;0;1;1;2;1;1;1;1;47;1;1;0;0;0;2;18;5;0
359658;0;1;1;0;2;1;1;1;47;6;1;0;0;0;0;0;5;0
359966;0;1;1;0;1;1;1;1;52;9;1;1;0;0;16;4;2;0
360048;1;1;0;2;1;1;1;1;30;8;1;1;0;0;9;44;2;0
360732;0;0;0;0;2;4;1;1;54;1;1;0;0;0;0;2;3;0
361015;0;1;1;0;2;4;1;1;51;3;1;0;0;0;0;11;5;0
361154;0;1;1;2;1;1;1;1;47;1;1;0;0;0;2;12;5;0
361501;0;1;1;0;1;1;1;1;41;20;1;0;0;0;3;2;2;0
362510;1;1;0;0;1;1;3;1;48;28;1;1;1;0;10;3;5;0
362897;0;0;0;0;2;1;0;3;25;1;1;0;0;0;9;27;3;0
362966;1;1;0;2;1;1;1;1;38;8;1;0;0;0;2;50;2;0
363475;1;0;1;1;1;1;0;1;42;6;1;0;1;0;12;5;5;0
363479;1;0;1;0;1;4;0;3;29;5;1;0;0;0;3;28;2;0
363747;1;1;1;0;1;1;1;1;51;5;1;1;0;0;0;15;5;0
364015;0;1;1;0;1;4;1;1;34;14;1;0;0;1;2;18;5;0
364182;1;0;1;1;3;1;0;1;42;2;1;0;0;0;16;0;5;0
364376;0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;19;5;0
364451;0;1;1;1;2;1;0;1;49;1;1;0;1;1;3;4;3;0
364523;1;1;0;2;1;3;1;1;26;2;1;1;1;0;3;3;4;0
364681;0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;11;5;0
364764;1;0;1;0;1;0;0;2;32;13;1;0;0;0;13;2;5;0
365470;0;1;0;1;1;1;3;4;32;3;1;1;0;0;2;10;2;0
365581;0;0;0;0;1;3;0;1;31;0;1;1;1;0;5;13;3;0
365661;1;0;1;0;1;1;1;1;55;4;1;0;0;0;16;33;3;0
365752;1;0;1;1;1;3;1;1;29;3;1;0;1;0;9;1;5;0
365759;0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;8;5;0
365923;1;0;0;0;1;4;1;1;30;7;1;1;0;0;9;30;3;0
366266;0;1;1;1;1;4;1;1;51;17;1;0;0;0;0;6;2;0
366347;0;1;1;0;1;1;1;1;51;2;1;1;1;0;2;36;5;0
366501;0;1;1;2;2;4;1;1;48;11;1;1;1;0;0;44;5;0
366509;0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;40;5;0
366583;0;1;1;0;1;4;1;1;48;8;1;0;0;0;4;3;2;0
366652;1;1;0;0;1;4;1;1;40;4;1;1;0;1;3;39;2;0
366780;0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;29;5;0
366786;0;0;0;0;1;1;0;0;27;0;1;1;0;0;4;2;3;0
366981;1;0;1;1;1;1;1;1;35;10;1;1;1;0;2;3;5;0
367550;1;0;1;0;2;1;1;1;51;8;1;0;0;0;5;4;5;0
368073;0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;6;5;0
368208;1;0;0;0;1;4;0;1;29;6;1;0;0;0;2;1;5;0
368236;0;0;0;0;1;1;4;3;53;0;1;0;0;0;16;22;3;0
368462;0;1;1;2;2;4;1;1;48;11;1;1;1;0;0;21;4;0
368665;1;1;1;0;1;1;1;1;44;25;1;0;1;0;2;12;2;0
369086;0;1;0;0;1;1;1;0;37;3;1;0;0;0;2;5;5;0
369197;1;0;1;1;3;4;0;1;28;2;1;0;0;0;0;14;5;0
369201;1;1;1;0;1;4;1;1;48;1;1;0;1;0;8;22;2;0
369300;0;1;1;0;1;4;1;1;34;14;1;0;0;1;2;2;5;0
369371;1;0;1;0;2;1;1;1;51;8;1;0;0;0;5;27;5;0
369731;0;1;1;1;2;1;0;1;49;1;1;0;1;1;3;5;2;0
369916;1;0;1;0;2;1;1;1;51;8;1;0;0;0;5;23;5;0
370032;1;1;0;2;1;3;1;1;26;2;1;1;1;0;3;13;4;0
370220;0;0;0;0;2;4;1;1;54;1;1;0;0;0;0;3;2;0
370866;1;1;0;1;1;4;1;2;26;7;1;0;0;0;2;34;5;0
371492;1;0;1;1;3;4;0;1;28;2;1;0;0;0;0;12;5;0
371956;1;0;1;0;1;0;0;2;32;13;1;0;0;0;13;4;5;0
372676;0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;18;5;0
372828;0;1;0;0;1;3;1;0;24;2;1;1;0;0;4;8;2;0
372856;1;1;0;2;1;3;1;1;26;2;1;1;1;0;3;8;4;0
372914;0;1;1;0;1;1;1;1;29;0;1;0;0;0;2;10;2;0
373227;0;0;1;0;1;1;2;1;45;1;1;1;0;0;12;27;2;0
373433;0;1;1;2;2;4;1;1;48;11;1;1;1;0;0;39;5;0
373898;1;0;0;0;1;1;1;1;52;9;1;1;0;0;2;38;2;0
374021;1;0;1;0;1;1;0;1;51;2;1;1;1;0;3;34;2;0
374263;0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;35;5;0
375033;0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;18;5;0
375397;1;1;1;0;1;1;2;1;49;25;1;0;0;0;10;0;5;0
375687;1;1;0;2;1;1;1;3;31;3;1;1;0;0;9;1;2;0
375726;0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;22;5;0
375937;0;1;1;0;1;4;0;1;39;2;1;1;0;0;0;0;5;0
376695;1;0;1;1;1;1;0;1;42;6;1;0;1;0;12;26;5;0
376939;1;0;1;1;3;4;0;1;28;2;1;0;0;0;0;27;3;0
376951;0;0;1;0;1;1;1;1;46;0;1;0;0;0;2;32;2;0
377540;0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;32;5;0
377680;1;0;1;1;1;1;1;1;35;10;1;1;1;0;2;43;5;0
377759;0;0;0;0;1;1;0;0;27;0;1;1;0;0;4;18;2;0
377893;1;0;1;1;1;3;1;3;29;0;1;1;1;0;3;20;2;0
377962;1;0;0;0;1;1;0;1;51;10;1;0;0;0;2;8;5;0
378253;0;1;0;0;1;1;0;5;26;3;1;1;1;0;4;45;2;0
378995;1;0;1;0;1;4;0;1;51;6;1;0;0;0;9;8;5;0
379099;0;1;0;0;1;1;1;0;37;3;1;0;0;0;2;7;5;0
379438;1;1;0;1;1;1;1;1;43;1;1;1;0;0;9;0;5;0
379576;0;0;0;0;1;3;0;1;31;0;1;1;1;0;5;8;5;0
379874;1;0;1;1;1;3;1;3;29;0;1;1;1;0;3;12;4;0
380482;0;1;1;0;2;4;1;1;51;3;1;0;0;0;0;5;5;0
380612;1;0;0;0;1;1;4;2;61;2;1;0;0;1;9;44;2;0
380689;1;0;1;2;1;4;1;1;37;15;1;0;1;0;3;1;5;0
381032;1;0;1;1;1;4;1;1;24;4;1;0;0;1;11;4;5;0
381377;0;0;0;0;1;1;1;1;50;19;1;1;0;0;2;4;5;0
381443;0;1;1;2;2;4;1;1;48;11;1;1;1;0;0;23;5;0
381765;0;1;0;0;2;1;1;1;43;0;1;1;1;0;4;11;2;0
381966;0;1;1;0;2;4;1;1;51;3;1;0;0;0;0;43;5;0
381979;0;1;1;0;1;1;1;1;51;2;1;1;1;0;2;54;4;0
